Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2023-05-09 00:00:00-04:00,171.51063216959898,171.99626368287582,170.0735337075861,170.2420196533203,45326900,0.0,0.0
2023-05-10 00:00:00-04:00,171.48090823595766,172.4819183565725,170.37086089019692,172.01609802246094,53724500,0.0,0.0
2023-05-11 00:00:00-04:00,172.30352323742437,173.0369308880872,170.63845981475797,172.20440673828125,49514700,0.0,0.0
2023-05-12 00:00:00-04:00,172.31357141356355,172.7502630057861,169.71329075220336,171.271484375,45497800,0.24,0.0
2023-05-15 00:00:00-04:00,171.85704787235903,171.90667467230108,170.17976198453994,170.77525329589844,37266700,0.0,0.0
2023-05-16 00:00:00-04:00,170.69585344478577,171.83719412358758,170.5072806913898,170.77525329589844,42110300,0.0,0.0
2023-05-17 00:00:00-04:00,170.41794239989213,171.62874834746046,169.13764076744155,171.39056396484375,57951600,0.0,0.0
2023-05-18 00:00:00-04:00,171.6982259620468,173.92137607373184,171.28138815560044,173.73280334472656,65496700,0.0,0.0
2023-05-19 00:00:00-04:00,175.06273574474233,175.06273574474233,173.62364943906087,173.8419952392578,55772400,0.0,0.0
2023-05-22 00:00:00-04:00,172.67084490080313,173.3953627585547,172.14483421414405,172.88919067382812,43570900,0.0,0.0
2023-05-23 00:00:00-04:00,171.82725170101335,172.07537052336497,169.99116635802292,170.26905822753906,50747300,0.0,0.0
2023-05-24 00:00:00-04:00,169.80259482166662,171.1225887831174,169.2368917775998,170.5469512939453,45143500,0.0,0.0
2023-05-25 00:00:00-04:00,171.11268642842802,172.5914650743336,170.39810293275275,171.68832397460938,56058300,0.0,0.0
2023-05-26 00:00:00-04:00,172.01581609542365,174.44737740787394,171.8073896313986,174.10992431640625,54835000,0.0,0.0
2023-05-30 00:00:00-04:00,175.6284281360517,177.64315169617504,175.24136339159378,175.9658660888672,55964400,0.0,0.0
2023-05-31 00:00:00-04:00,175.99565961269718,178.00046410534546,175.4299413812976,175.916259765625,99625300,0.0,0.0
2023-06-01 00:00:00-04:00,176.3628631071657,178.76465158842046,175.59865286277548,178.73487854003906,68901800,0.0,0.0
2023-06-02 00:00:00-04:00,179.66779400262783,180.41215044305542,177.91110856290692,179.58839416503906,61945900,0.0,0.0
2023-06-05 00:00:00-04:00,181.25576664565278,183.55830143833987,176.70029356551757,178.2287139892578,121946500,0.0,0.0
2023-06-06 00:00:00-04:00,178.61580235581204,178.76466761106187,176.0949063111125,177.8615264892578,64848400,0.0,0.0
2023-06-07 00:00:00-04:00,177.0972939477575,179.84645475343302,175.9857264641506,176.48196411132812,61944600,0.0,0.0
2023-06-08 00:00:00-04:00,176.56135080082998,179.47923062220013,176.12467438732125,179.21127319335938,50214900,0.0,0.0
2023-06-09 00:00:00-04:00,180.1342576075761,180.8587602986888,179.27080898742852,179.59832763671875,48870700,0.0,0.0
2023-06-12 00:00:00-04:00,179.90600135310552,182.5062817855448,179.60825573516888,182.4070281982422,54274900,0.0,0.0
2023-06-13 00:00:00-04:00,181.4244766251203,182.76430911070224,181.0671849335044,181.93063354492188,54929100,0.0,0.0
2023-06-14 00:00:00-04:00,181.9902193523692,183.00254855686575,180.65038657439226,182.56585693359375,57462900,0.0,0.0
2023-06-15 00:00:00-04:00,182.57577393042644,185.1165084295681,182.39712049072034,184.61033630371094,65433200,0.0,0.0
2023-06-16 00:00:00-04:00,185.32491183758503,185.58296511233405,182.88343103661734,183.52853393554688,101235600,0.0,0.0
2023-06-20 00:00:00-04:00,183.02236755433236,184.69965317797735,183.02236755433236,183.6178436279297,49799100,0.0,0.0
2023-06-21 00:00:00-04:00,183.50868927037342,184.014861399602,181.21607359601802,182.57577514648438,49515700,0.0,0.0
2023-06-22 00:00:00-04:00,182.35743123046893,185.64252230545932,182.28795068496888,185.5928955078125,51245300,0.0,0.0
2023-06-23 00:00:00-04:00,184.1537970097952,186.14866693334577,183.61785186115858,185.27528381347656,53079300,0.0,0.0
2023-06-26 00:00:00-04:00,185.42415928991971,186.6349803489813,183.83619277653602,183.8759002685547,48088700,0.0,0.0
2023-06-27 00:00:00-04:00,184.491227935301,186.9724161183805,184.27288216367234,186.6448974609375,50730800,0.0,0.0
2023-06-28 00:00:00-04:00,186.5158986853118,188.4710764771,186.18839512292732,187.8259735107422,51216800,0.0,0.0
2023-06-29 00:00:00-04:00,187.6572341550609,188.63979016757608,187.51828821688443,188.16339111328125,46347300,0.0,0.0
2023-06-30 00:00:00-04:00,190.18806349655458,193.01660926668555,189.82083730500045,192.5104522705078,85069600,0.0,0.0
2023-07-03 00:00:00-04:00,192.3218852380738,192.42113883743698,190.31708065392723,191.01182556152344,31458200,0.0,0.0
2023-07-05 00:00:00-04:00,190.12848881584435,191.52786739350162,189.18562522356103,189.89028930664062,46920300,0.0,0.0
2023-07-06 00:00:00-04:00,188.41152151886186,190.57512571080738,187.7763378847441,190.36669921875,45094300,0.0,0.0
2023-07-07 00:00:00-04:00,189.9697113944817,191.2202248903426,188.80851704604538,189.2451934814453,46778000,0.0,0.0
2023-07-10 00:00:00-04:00,187.83586826290198,188.56038612953148,185.63257190372127,187.19076538085938,59922200,0.0,0.0
2023-07-11 00:00:00-04:00,187.73663959244752,187.8755855347649,185.19590513637428,186.66476440429688,46638100,0.0,0.0
2023-07-12 00:00:00-04:00,188.25272198118796,190.2575264802813,187.05183525729512,188.34205627441406,60750200,0.0,0.0
2023-07-13 00:00:00-04:00,189.06655459750118,189.75136501356704,188.35197113238655,189.1062469482422,41342300,0.0,0.0
2023-07-14 00:00:00-04:00,188.79858162868422,189.74143018258206,188.203105504946,189.255126953125,41573900,0.0,0.0
2023-07-17 00:00:00-04:00,190.45600381205304,192.85780736222108,190.3666846697001,192.53028869628906,50520200,0.0,0.0
2023-07-18 00:00:00-04:00,191.89511697543264,192.8677385882339,190.97210701546965,192.27224731445312,48353800,0.0,0.0
2023-07-19 00:00:00-04:00,191.64700719335607,196.73839573453523,191.20038114492507,193.6319580078125,80507300,0.0,0.0
2023-07-20 00:00:00-04:00,193.6220163160383,194.99163717283173,191.05150874206208,191.67677307128906,59581200,0.0,0.0
2023-07-21 00:00:00-04:00,192.6394625715507,193.50291123999378,189.7910481510584,190.49571228027344,71917800,0.0,0.0
2023-07-24 00:00:00-04:00,191.95467425132685,193.44338737849276,190.80339913176502,191.2996368408203,45377800,0.0,0.0
2023-07-25 00:00:00-04:00,191.87525949316802,192.97690772743897,191.468340968804,192.16307067871094,37283200,0.0,0.0
2023-07-26 00:00:00-04:00,192.21271209290208,194.16788987489056,191.86535478351698,193.03646850585938,47471900,0.0,0.0
2023-07-27 00:00:00-04:00,194.54501669167968,195.71613030152758,191.10112611577952,191.76608276367188,47460200,0.0,0.0
2023-07-28 00:00:00-04:00,193.20517029738988,195.15042860374737,192.6791595850325,194.3564453125,48291400,0.0,0.0
2023-07-31 00:00:00-04:00,194.58472170434533,195.0114939950775,193.7907383669621,194.97178649902344,38824100,0.0,0.0
2023-08-01 00:00:00-04:00,194.76335631965225,195.24965951950642,193.81057337810935,194.13809204101562,35175100,0.0,0.0
2023-08-02 00:00:00-04:00,193.57238603724957,193.71133198080406,190.40640238454526,191.1309051513672,50389300,0.0,0.0
2023-08-03 00:00:00-04:00,190.1285055646349,190.92247371064892,189.2551224312535,189.73150634765625,61235200,0.0,0.0
2023-08-04 00:00:00-04:00,184.12404245746146,185.97004732736383,180.5511249208849,180.62060546875,115799700,0.0,0.0
2023-08-07 00:00:00-04:00,180.75951362228392,181.75198882557945,176.0154833620489,177.5041961669922,97576100,0.0,0.0
2023-08-08 00:00:00-04:00,178.33787911929193,178.9135165784173,176.2437557474966,178.44705200195312,67823000,0.0,0.0
2023-08-09 00:00:00-04:00,179.5090242423061,179.56857034442828,175.678068518058,176.8491973876953,60378500,0.0,0.0
2023-08-10 00:00:00-04:00,178.12946109590703,179.38990895654987,176.26361784560095,176.63082885742188,54686900,0.0,0.0
2023-08-11 00:00:00-04:00,176.2233960656567,177.5153442624666,175.458153778981,176.6904754638672,51988100,0.24,0.0
2023-08-14 00:00:00-04:00,176.86935281922499,178.57871676071744,176.21343092354076,178.3501434326172,43675600,0.0,0.0
2023-08-15 00:00:00-04:00,177.7737337283927,178.37001397078072,175.9550494184861,176.35256958007812,43622600,0.0,0.0
2023-08-16 00:00:00-04:00,176.0345616520876,177.43583011971523,175.4084529729965,175.47802734375,46964900,0.0,0.0
2023-08-17 00:00:00-04:00,176.04450015039933,176.4122070810067,172.40713130392336,172.92391967773438,66062900,0.0,0.0
2023-08-18 00:00:00-04:00,171.23443009200113,174.0171167915457,170.8965364290824,173.410888671875,61114200,0.0,0.0
2023-08-21 00:00:00-04:00,173.98729066685254,175.0407326935708,172.66551420323125,174.7525177001953,46311900,0.0,0.0
2023-08-22 00:00:00-04:00,175.96496432299716,176.58112506049082,175.15997622029204,176.1339111328125,42084200,0.0,0.0
2023-08-23 00:00:00-04:00,177.41596644953157,180.4272265262981,177.2271390578494,179.9998779296875,52722800,0.0,0.0
2023-08-24 00:00:00-04:00,179.55263080750117,179.9799793252556,174.92144729289288,175.28916931152344,54945800,0.0,0.0
2023-08-25 00:00:00-04:00,176.28299753845974,178.04204004805015,174.73264779095993,177.50538635253906,51449600,0.0,0.0
2023-08-28 00:00:00-04:00,178.97621968962596,179.4731274116791,177.44575057804732,179.0756072998047,43820700,0.0,0.0
2023-08-29 00:00:00-04:00,178.58866011417203,183.75649819628302,178.389900027249,182.9813232421875,53003900,0.0,0.0
2023-08-30 00:00:00-04:00,183.7962700149799,186.6882772160455,183.5975099164829,186.489501953125,60813900,0.0,0.0
2023-08-31 00:00:00-04:00,186.6783166282915,187.95039936926207,186.3205424096171,186.7081298828125,60794500,0.0,0.0
2023-09-01 00:00:00-04:00,188.3181280749059,188.74546151435723,187.11560449736683,188.28831481933594,45732600,0.0,0.0
2023-09-05 00:00:00-04:00,187.11559340947835,188.8050768374951,186.44973880050088,188.5268096923828,45280000,0.0,0.0
2023-09-06 00:00:00-04:00,187.23484633917346,187.68207547486304,180.34771175415628,181.77880859375,81755800,0.0,0.0
2023-09-07 00:00:00-04:00,174.09661277894284,177.1078880544232,172.46675577109517,176.46189880371094,112488800,0.0,0.0
2023-09-08 00:00:00-04:00,177.24699542212446,179.1253060568345,176.6904460199261,177.07803344726562,65551300,0.0,0.0
2023-09-11 00:00:00-04:00,178.9563786732192,179.18495201045798,176.2432512228952,178.25076293945312,58953100,0.0,0.0
2023-09-12 00:00:00-04:00,178.37994480745334,179.01598610395126,173.73882836568524,175.2096710205078,90370200,0.0,0.0
2023-09-13 00:00:00-04:00,175.41836231553663,176.2034850251751,172.9040104015583,173.13259887695312,84267900,0.0,0.0
2023-09-14 00:00:00-04:00,172.9239230350663,175.01094196505196,172.50652228195383,174.65316772460938,60895800,0.0,0.0
2023-09-15 00:00:00-04:00,175.38855280048267,175.40843335624928,172.74501513151833,173.92764282226562,109205100,0.0,0.0
2023-09-18 00:00:00-04:00,175.38856362269223,178.27063780985006,175.08048322919404,176.86935424804688,67257600,0.0,0.0
2023-09-19 00:00:00-04:00,176.42213782123514,178.51908920430856,176.034550369597,177.96255493164062,51826900,0.0,0.0
2023-09-20 00:00:00-04:00,178.1513672500879,178.5886485115626,174.3152386804528,174.40469360351562,58436200,0.0,0.0
2023-09-21 00:00:00-04:00,173.47053089506807,175.20970834427357,172.78479564593064,172.85435485839844,63047900,0.0,0.0
2023-09-22 00:00:00-04:00,173.58976187810813,175.98486101486026,172.97360108411723,173.70901489257812,56725400,0.0,0.0
2023-09-25 00:00:00-04:00,173.12266501245767,175.87553831983675,173.07297120229282,174.9910430908203,46172700,0.0,0.0
2023-09-26 00:00:00-04:00,173.73882774333887,174.1164673101307,170.59836721869567,170.89651489257812,64588900,0.0,0.0
2023-09-27 00:00:00-04:00,171.5524350388733,171.9698357492923,168.00452141810098,169.3759765625,66921800,0.0,0.0
2023-09-28 00:00:00-04:00,168.29272705350883,170.96609339598558,166.5833630389383,169.63438415527344,56294400,0.0,0.0
2023-09-29 00:00:00-04:00,170.956157001118,171.99966637275853,169.28653897360869,170.1511688232422,51814200,0.0,0.0
2023-10-02 00:00:00-04:00,170.16110855599047,173.2220624293127,169.87289353938732,172.6754608154297,52164500,0.0,0.0
2023-10-03 00:00:00-04:00,171.19465244741932,172.55618999324432,169.76357086656446,171.3337860107422,49594600,0.0,0.0
2023-10-04 00:00:00-04:00,170.03190052575047,173.13261538484517,169.91264751116213,172.5860137939453,53020300,0.0,0.0
2023-10-05 00:00:00-04:00,172.7151938850701,174.3649313004983,171.61205804275627,173.82827758789062,48527900,0.0,0.0
2023-10-06 00:00:00-04:00,172.7251520422754,176.88924177784276,172.10897606656815,176.392333984375,57224100,0.0,0.0
2023-10-09 00:00:00-04:00,175.71653078442577,177.94268314929081,174.7127825048992,177.883056640625,42390800,0.0,0.0
2023-10-10 00:00:00-04:00,176.99855858071479,178.60853494693302,176.84947714698436,177.28675842285156,43698000,0.0,0.0
2023-10-11 00:00:00-04:00,177.09792315514355,178.7377278666485,176.50164294003199,178.6880340576172,47551100,0.0,0.0
2023-10-12 00:00:00-04:00,178.95636590765267,181.21231619372998,177.93272198255502,179.5924072265625,56743100,0.0,0.0
2023-10-13 00:00:00-04:00,180.29800974299292,180.80485019878847,177.03829605191484,177.74391174316406,51427100,0.0,0.0
2023-10-16 00:00:00-04:00,175.6569128281916,177.97250506879755,175.41839161749283,177.61473083496094,52517000,0.0,0.0
2023-10-17 00:00:00-04:00,175.55750508309643,177.31656279493396,173.71895547455762,176.05441284179688,57549400,0.0,0.0
2023-10-18 00:00:00-04:00,174.4941311237392,176.48176216718392,174.027036615376,174.7525177001953,54764400,0.0,0.0
2023-10-19 00:00:00-04:00,174.9512928962145,176.7401640228471,174.106558728376,174.37489318847656,59302900,0.0,0.0
2023-10-20 00:00:00-04:00,174.2258012947257,174.3351216115833,171.57231560127875,171.8108367919922,64189300,0.0,0.0
2023-10-23 00:00:00-04:00,169.85301344001374,172.93383244025344,168.87906331617407,171.93008422851562,55980100,0.0,0.0
2023-10-24 00:00:00-04:00,171.9797831493734,172.59594393485276,170.3896722111032,172.36737060546875,43816600,0.0,0.0
2023-10-25 00:00:00-04:00,170.81702981156988,171.98972493811345,169.59462570782657,170.04185485839844,57157000,0.0,0.0
2023-10-26 00:00:00-04:00,169.31636914836076,170.320132670232,164.64543857905852,165.85789489746094,70625300,0.0,0.0
2023-10-27 00:00:00-04:00,165.8777610074826,167.91508596598229,165.79825394187426,167.17965698242188,58499100,0.0,0.0
2023-10-30 00:00:00-04:00,167.97471206696315,170.11140947897792,167.82563063265053,169.23684692382812,51131000,0.0,0.0
2023-10-31 00:00:00-04:00,168.30266621223763,169.8430681534906,166.86162156099337,169.71388244628906,44846000,0.0,0.0
2023-11-01 00:00:00-04:00,169.94245541165574,173.15247532339345,169.0678928937645,172.8940887451172,56934900,0.0,0.0
2023-11-02 00:00:00-04:00,174.43450739060134,176.68052504619254,174.37488088465793,176.47183227539062,77334800,0.0,0.0
2023-11-03 00:00:00-04:00,173.16244148240884,175.7264876371941,172.27794617495533,175.55752563476562,79763700,0.0,0.0
2023-11-06 00:00:00-05:00,175.28918637857382,178.32031158491046,175.12023955979996,178.12155151367188,63841300,0.0,0.0
2023-11-07 00:00:00-05:00,178.07183886831416,181.31168682803545,177.86314612313663,180.69552612304688,70530000,0.0,0.0
2023-11-08 00:00:00-05:00,181.22227266382137,182.31546067653568,180.466963136192,181.75892639160156,49340300,0.0,0.0
2023-11-09 00:00:00-05:00,181.8284924326774,182.9813068996389,180.68559549720575,181.28189086914062,53763500,0.0,0.0
2023-11-10 00:00:00-05:00,183.0731408572348,185.66047183761324,182.63528344353364,185.4912872314453,66133400,0.24,0.0
2023-11-13 00:00:00-05:00,184.91410998461964,185.12307770332387,183.31195834215197,183.89907836914062,43627500,0.0,0.0
2023-11-14 00:00:00-05:00,186.78492632853875,187.1929311504176,185.3917576494399,186.5261993408203,60108400,0.0,0.0
2023-11-15 00:00:00-05:00,186.93420587357204,188.5761557735661,186.86453984677962,187.09341430664062,53790500,0.0,0.0
2023-11-16 00:00:00-05:00,188.64582412031268,190.02904704723116,187.73029590080972,188.78514099121094,54412900,0.0,0.0
2023-11-17 00:00:00-05:00,189.32251104128505,189.45188213648447,187.65070850825023,188.76524353027344,50922700,0.0,0.0
2023-11-20 00:00:00-05:00,188.96423988548972,190.974396150369,188.95429410428295,190.51663208007812,46505100,0.0,0.0
2023-11-21 00:00:00-05:00,190.47685219685218,190.586316538311,188.8149955106325,189.71060180664062,38134500,0.0,0.0
2023-11-22 00:00:00-05:00,190.55646496546896,191.98943200940647,189.89967891341405,190.37733459472656,39617700,0.0,0.0
2023-11-24 00:00:00-05:00,189.93945997894974,189.96931250729594,188.32736271065878,189.04385375976562,24048300,0.0,0.0
2023-11-27 00:00:00-05:00,188.99410191914976,189.7404455259629,187.97907036225195,188.86473083496094,40552600,0.0,0.0
2023-11-28 00:00:00-05:00,188.85479867311508,190.14846405510127,188.47664635938358,189.47177124023438,38415400,0.0,0.0
2023-11-29 00:00:00-05:00,189.96933244559008,191.15353347560767,188.04874872654685,188.44679260253906,43014200,0.0,0.0
